JobLevel,OverTime_Yes,MaritalStatus_Single,MonthlyIncome,YearsInCurrentRole,TotalWorkingYears,BusinessTravel_Travel_Frequently,Age,YearsWithCurrManager,Education,MaritalStatus_Married,NumCompaniesWorked,TrainingTimesLastYear,YearsAtCompany,JobSatisfaction,PerformanceRating,StockOptionLevel,Attrition
4,1,0,2.2448515544364627,1.3171933011460917,1.2497094145398413,0,0.2273467008657048,1.6476026994959998,1,1,-0.6780493930322936,0.1557070814399298,2.284590031732371,1,3,0,0
1,0,1,-0.8600989833433538,0.7649976209279952,-0.2930769296747854,1,0.6653541062033014,0.8065414765793012,4,0,-1.0785044383346123,1.707499689688721,0.161947309717318,4,3,0,0
4,1,1,1.585317819456065,-0.8915894197262932,1.76397152927805,0,1.3223652142096962,0.8065414765793012,2,0,1.7246808787816197,-0.6201892226844657,-0.0013328996684553,3,3,0,0
2,0,0,-0.3318770551341822,-0.6154915796172451,-0.0359458723056809,0,1.6508707682128936,0.8065414765793012,4,1,-0.2775943477299747,0.1557070814399298,0.161947309717318,2,3,0,1
1,1,1,-0.8552119743534861,-0.339393739508197,-0.9359045730975464,0,-1.0866755151470848,-0.5952272282818631,3,0,-0.6780493930322936,-0.6201892226844657,-0.4911735278257753,2,3,0,0
2,1,0,-0.2708956820867034,2.145486821473236,0.2211851850634235,0,-0.5391662584750891,1.3672489585237668,2,1,-0.6780493930322936,-0.6201892226844657,0.9783483566461848,2,3,0,0
2,1,1,-0.4302546708867351,-0.063295899399149,-0.8073390444129942,0,-1.0866755151470848,-0.0345197463373974,3,0,-0.6780493930322936,0.1557070814399298,-0.3278933184400019,3,3,0,0
2,0,0,0.2218423112829943,0.7649976209279952,0.2211851850634235,0,-0.6486681098094882,0.8065414765793012,3,0,0.523315742874663,0.1557070814399298,-0.0013328996684553,4,3,3,0
2,0,1,-0.3076544888365774,0.7649976209279952,-0.1645114009902331,0,-0.5391662584750891,0.8065414765793012,4,0,1.7246808787816197,-2.171981830933257,-0.0013328996684553,4,3,0,0
1,1,0,-0.6457080237443779,-0.6154915796172451,-0.8073390444129942,0,-0.9771736638126856,-0.5952272282818631,4,1,0.9237707881769818,0.9316033855643254,-0.6544537372115486,4,3,0,1
2,0,0,-0.154669859588547,1.041095461037043,-0.0359458723056809,0,-0.7581699611438873,1.3672489585237668,2,1,-0.6780493930322936,-0.6201892226844657,0.4885077284888646,4,3,2,0
3,0,0,0.5184625091027866,1.3171933011460917,-0.1645114009902331,1,-0.6486681098094882,1.3672489585237668,2,1,-0.6780493930322936,-0.6201892226844657,0.4885077284888646,3,4,1,0
5,0,0,2.7131545028568222,1.3171933011460917,1.2497094145398413,1,0.2273467008657048,-0.3148734873096303,2,1,-0.6780493930322936,-0.6201892226844657,2.284590031732371,4,3,1,0
2,1,0,-0.2687708955693696,-1.1676872598353414,0.0926196563788712,0,0.2273467008657048,-1.1559347102263289,2,1,0.523315742874663,0.1557070814399298,-0.9810141559830952,3,3,0,1
2,0,1,-0.3869090259331265,0.7649976209279952,-0.2930769296747854,1,-0.42966440714069,-0.8755809692540959,3,0,0.1228606975723441,2.4833959938131165,-0.0013328996684553,4,3,0,0
5,0,0,2.5066252533719813,-0.6154915796172451,1.2497094145398413,0,1.103361511540898,-0.8755809692540959,5,1,0.523315742874663,-0.6201892226844657,-0.6544537372115486,3,3,1,0
2,0,0,-0.2647338011864355,0.7649976209279952,-0.2930769296747854,1,0.6653541062033014,-1.1559347102263289,4,0,-0.6780493930322936,0.1557070814399298,0.3252275191030913,3,3,1,0
2,1,0,-0.0327071134935894,-0.063295899399149,-0.678773515728442,0,-1.0866755151470848,-0.0345197463373974,1,1,-1.0785044383346123,-2.171981830933257,-0.3278933184400019,2,3,1,0
2,0,1,-0.3471755180589852,-0.339393739508197,1.121143885855289,1,1.869874470881692,-0.3148734873096303,4,0,0.1228606975723441,0.9316033855643254,-0.4911735278257753,3,3,0,0
3,0,0,0.7398652642089639,-1.1676872598353414,-0.1645114009902331,0,0.6653541062033014,-1.1559347102263289,3,1,2.1251359240839385,-1.3960855268088614,-0.9810141559830952,1,3,1,0
2,0,0,-0.5962004978905013,1.3171933011460917,0.0926196563788712,0,0.8843578088720997,1.086895217551534,4,1,2.5255909693862573,0.1557070814399298,0.4885077284888646,4,3,2,0
2,1,0,0.2027192326269905,-0.339393739508197,-0.678773515728442,0,0.3368485522001039,-0.5952272282818631,2,1,-0.2775943477299747,-0.6201892226844657,-0.4911735278257753,4,4,3,0
1,1,0,-0.931491810325768,0.7649976209279952,-0.5502079870438897,0,-0.8676718124782865,0.8065414765793012,4,1,-0.6780493930322936,0.9316033855643254,-0.0013328996684553,1,3,0,1
1,0,1,-0.5354316034947559,-0.6154915796172451,-0.9359045730975464,0,-0.8676718124782865,-0.5952272282818631,5,0,-1.0785044383346123,-0.6201892226844657,-0.6544537372115486,4,3,0,0
2,0,0,-0.0817896820439992,1.3171933011460917,-0.1645114009902331,0,-0.7581699611438873,-0.5952272282818631,3,0,-0.6780493930322936,-0.6201892226844657,0.4885077284888646,3,3,3,0
2,0,0,-0.0613917314775951,0.7649976209279952,-0.4216424583593375,0,-1.0866755151470848,0.8065414765793012,4,1,-0.6780493930322936,0.1557070814399298,0.161947309717318,2,3,1,0
2,0,0,-0.0331320707970562,-0.6154915796172451,-0.4216424583593375,0,0.0083429981969065,-0.0345197463373974,2,0,1.7246808787816197,-0.6201892226844657,-0.1646131090542286,4,3,2,0
3,1,0,1.0638952081023616,1.5932911412551394,0.0926196563788712,0,0.1178448495313057,1.3672489585237668,2,0,-1.0785044383346123,0.1557070814399298,0.651787937874638,4,3,1,0
3,1,1,0.1360009359827106,1.3171933011460917,-0.0359458723056809,0,-0.6486681098094882,1.6476026994959998,4,0,-0.6780493930322936,-0.6201892226844657,0.651787937874638,4,3,0,0
2,1,0,0.3750394191827581,0.7649976209279952,-0.5502079870438897,0,-0.8676718124782865,0.8065414765793012,1,0,-0.6780493930322936,-0.6201892226844657,-0.0013328996684553,2,3,2,0
3,0,1,0.3382806124328841,0.4888997808189471,0.7354472998016324,0,-0.2106607044718917,2.488663922412698,4,0,-1.0785044383346123,1.707499689688721,1.4681889848035046,2,3,0,0
1,0,0,-0.7646960687150681,-0.6154915796172451,-0.9359045730975464,0,-1.5246829204846812,-0.5952272282818631,1,0,-0.6780493930322936,-0.6201892226844657,-0.4911735278257753,4,3,2,0
2,1,1,-0.1000628460930695,-0.063295899399149,-0.4216424583593375,0,0.4463504035345031,-0.5952272282818631,3,0,1.324225833479301,0.1557070814399298,-0.3278933184400019,2,3,0,0
2,0,1,-0.749397605790265,-1.1676872598353414,-0.8073390444129942,1,1.103361511540898,-1.1559347102263289,1,0,0.1228606975723441,0.1557070814399298,-1.1442943653688686,3,3,0,0
4,0,1,2.01622452517135,-1.1676872598353414,0.6068817711170802,0,0.5558522548689022,-1.1559347102263289,5,0,-0.2775943477299747,-0.6201892226844657,-0.9810141559830952,4,3,0,0
2,0,0,-0.3939208214403278,-0.339393739508197,-0.9359045730975464,0,-0.8676718124782865,-0.5952272282818631,3,1,-0.6780493930322936,0.1557070814399298,-0.4911735278257753,3,3,1,0
1,1,0,-0.8088916282756102,-0.6154915796172451,-0.9359045730975464,0,0.5558522548689022,-1.1559347102263289,1,0,-1.0785044383346123,1.707499689688721,-0.6544537372115486,3,3,1,0
1,0,0,-0.8781596687406906,-1.1676872598353414,-0.4216424583593375,0,-0.5391662584750891,0.8065414765793012,3,1,-0.6780493930322936,0.9316033855643254,0.161947309717318,2,3,1,0
3,0,0,1.2750989879253367,-1.1676872598353414,0.4783162424325279,0,1.2128633628752972,-1.1559347102263289,1,1,0.1228606975723441,0.1557070814399298,-1.1442943653688686,3,4,1,0
2,1,0,-0.1123866078936053,0.7649976209279952,0.2211851850634235,0,0.0083429981969065,0.8065414765793012,3,0,0.523315742874663,-0.6201892226844657,-0.0013328996684553,1,3,2,0
2,1,0,-0.3754351787395242,-0.6154915796172451,-0.9359045730975464,0,-0.7581699611438873,-0.5952272282818631,2,1,1.7246808787816197,-0.6201892226844657,-0.8177339465973219,3,3,1,0
2,0,0,-0.2564471337688339,0.7649976209279952,-0.4216424583593375,0,-1.196177366481484,0.8065414765793012,3,1,-0.6780493930322936,0.1557070814399298,0.161947309717318,3,3,1,0
2,0,1,0.0590836640552287,-1.1676872598353414,0.3497507137479757,0,0.5558522548689022,-1.1559347102263289,4,0,0.1228606975723441,2.4833959938131165,-0.9810141559830952,4,4,0,0
1,1,1,-0.9198054844804322,-0.6154915796172451,-1.0644701017820986,1,-1.7436866231534796,-0.5952272282818631,1,0,-0.6780493930322936,0.1557070814399298,-0.6544537372115486,2,3,0,1
2,0,1,0.0318863966333566,-1.1676872598353414,-0.5502079870438897,0,-0.1011588531374925,-1.1559347102263289,5,0,0.523315742874663,2.4833959938131165,-0.9810141559830952,4,3,0,0
3,0,0,0.6790963698132185,1.3171933011460917,0.6068817711170802,1,-0.1011588531374925,2.2083101814404653,4,1,0.523315742874663,-0.6201892226844657,0.9783483566461848,4,3,1,0
2,0,0,0.0535592191101609,-0.6154915796172451,0.4783162424325279,0,2.198380024884889,-0.5952272282818631,4,1,-0.2775943477299747,-0.6201892226844657,-0.6544537372115486,3,3,0,0
1,1,0,-0.9115188170628306,0.7649976209279952,-0.1645114009902331,0,0.3368485522001039,0.8065414765793012,4,1,0.1228606975723441,0.1557070814399298,-0.0013328996684553,3,3,1,0
1,0,1,-0.8271647923246805,-0.6154915796172451,-1.0644701017820986,0,-1.7436866231534796,-0.5952272282818631,2,0,-0.6780493930322936,0.1557070814399298,-0.6544537372115486,4,4,0,0
1,1,1,-0.775957437256937,-1.1676872598353414,-1.3216011591512031,0,-0.42966440714069,-1.1559347102263289,3,0,-0.6780493930322936,-0.6201892226844657,-0.9810141559830952,3,3,0,1
1,0,0,-0.6482577675651784,-0.063295899399149,0.7354472998016324,0,0.0083429981969065,-0.3148734873096303,3,1,1.324225833479301,0.1557070814399298,-0.3278933184400019,1,4,1,0
2,0,0,-0.2645213225347022,-1.1676872598353414,-0.5502079870438897,0,0.9938596602064989,-1.1559347102263289,4,1,-0.2775943477299747,-0.6201892226844657,-0.9810141559830952,3,3,0,0
2,0,1,0.6060037136169373,0.7649976209279952,-0.4216424583593375,1,0.4463504035345031,0.8065414765793012,3,0,-0.6780493930322936,1.707499689688721,0.161947309717318,2,3,0,1
3,0,1,0.8484418552447187,-0.339393739508197,1.121143885855289,0,1.4318670655440953,-0.3148734873096303,3,0,1.324225833479301,-0.6201892226844657,-0.4911735278257753,4,3,0,0
2,1,0,-0.0261202752898548,-0.063295899399149,-0.4216424583593375,0,0.3368485522001039,-1.1559347102263289,2,1,-0.2775943477299747,2.4833959938131165,-0.1646131090542286,3,3,2,1
1,1,1,-0.8171782956932119,-0.6154915796172451,-1.0644701017820986,0,-0.6486681098094882,-0.5952272282818631,4,0,-1.0785044383346123,1.707499689688721,-0.8177339465973219,2,3,0,0
1,0,1,-0.8046420552409427,-1.1676872598353414,-1.3216011591512031,0,-1.7436866231534796,-1.1559347102263289,3,0,-0.6780493930322936,-2.171981830933257,-0.9810141559830952,2,3,0,1
1,0,1,-0.9140685608836312,-0.6154915796172451,-0.678773515728442,0,-0.8676718124782865,-0.5952272282818631,3,0,2.5255909693862573,0.9316033855643254,-0.6544537372115486,4,3,0,0
2,0,1,0.0078763089874852,-0.8915894197262932,-0.1645114009902331,0,-0.2106607044718917,-1.1559347102263289,4,0,2.5255909693862573,1.707499689688721,-0.9810141559830952,2,3,0,0
1,0,0,-0.5709155383342297,-0.6154915796172451,-0.8073390444129942,0,-1.0866755151470848,-0.0345197463373974,2,0,-0.6780493930322936,-0.6201892226844657,-0.3278933184400019,2,3,1,0
2,0,1,-0.265583715793369,0.212801940709899,-0.5502079870438897,0,-0.9771736638126856,0.8065414765793012,4,0,-0.6780493930322936,-1.3960855268088614,-0.0013328996684553,4,3,0,0
3,0,1,0.948094342907672,-0.6154915796172451,1.8925370579626024,0,1.3223652142096962,-1.1559347102263289,3,0,2.1251359240839385,-0.6201892226844657,-0.3278933184400019,3,4,0,0
2,0,0,-0.3329394483928491,0.7649976209279952,0.8640128284861845,0,1.5413689168784943,0.8065414765793012,2,1,0.523315742874663,-0.6201892226844657,-0.0013328996684553,4,3,1,0
1,0,0,-0.8414008619908167,-0.6154915796172451,-0.678773515728442,0,-0.1011588531374925,-0.5952272282818631,3,1,0.523315742874663,0.1557070814399298,-0.8177339465973219,3,3,1,0
2,1,1,-0.2547473045549669,-0.6154915796172451,-0.2930769296747854,0,-0.3201625558062908,-0.0345197463373974,3,0,2.1251359240839385,0.1557070814399298,-0.3278933184400019,4,3,0,1
4,1,1,2.157947785877512,-0.063295899399149,2.406799172700811,0,1.979376322216091,-0.5952272282818631,3,0,-0.2775943477299747,-0.6201892226844657,-0.3278933184400019,4,3,0,0
2,1,0,-0.4765750169646109,-0.6154915796172451,-0.8073390444129942,0,-1.4151810691502822,-0.3148734873096303,4,0,-0.6780493930322936,-0.6201892226844657,-0.3278933184400019,3,3,1,0
1,0,0,-0.8556369316569529,-1.1676872598353414,-1.3216011591512031,0,-0.7581699611438873,-1.1559347102263289,1,1,-0.6780493930322936,0.1557070814399298,-0.9810141559830952,2,3,1,0
1,0,1,-0.7226252956718597,-0.063295899399149,-0.5502079870438897,1,-1.196177366481484,-0.0345197463373974,1,0,-1.0785044383346123,-0.6201892226844657,-0.1646131090542286,1,4,0,1
1,0,0,-0.904931978859096,-0.8915894197262932,-1.193035630466651,0,-1.6341847718190805,-0.5952272282818631,3,1,-0.6780493930322936,-1.3960855268088614,-0.8177339465973219,2,3,1,0
3,0,0,0.2322537652179298,1.3171933011460917,-0.1645114009902331,0,-0.1011588531374925,-1.1559347102263289,2,1,-0.6780493930322936,-0.6201892226844657,0.4885077284888646,3,3,2,0
1,1,1,-0.8962203541380276,-1.1676872598353414,-1.0644701017820986,1,-0.7581699611438873,-1.1559347102263289,3,0,2.5255909693862573,0.9316033855643254,-0.9810141559830952,4,4,0,1
1,0,0,-0.7370738439897293,0.7649976209279952,0.8640128284861845,0,0.0083429981969065,3.6100788863016295,3,0,-0.6780493930322936,-0.6201892226844657,1.794749403575051,1,3,1,0
2,0,0,-0.1674185786925495,-0.063295899399149,-0.4216424583593375,0,0.3368485522001039,-0.3148734873096303,2,0,1.7246808787816197,1.707499689688721,-0.3278933184400019,2,3,2,0
1,0,0,-0.8343890664836153,-0.6154915796172451,-0.4216424583593375,0,0.5558522548689022,-0.5952272282818631,4,0,0.1228606975723441,1.707499689688721,-0.3278933184400019,1,3,1,0
2,1,1,-0.4899611720238135,-1.1676872598353414,0.8640128284861845,0,0.0083429981969065,-0.8755809692540959,4,0,-0.2775943477299747,-0.6201892226844657,-0.9810141559830952,2,3,0,0
4,0,0,1.6643598779008808,1.5932911412551394,1.76397152927805,0,0.6653541062033014,1.3672489585237668,3,0,-0.6780493930322936,0.1557070814399298,2.9377108692754645,2,3,1,0
2,0,0,-0.6491076821721119,-1.1676872598353414,1.121143885855289,0,0.3368485522001039,-1.1559347102263289,3,1,1.324225833479301,0.1557070814399298,-0.9810141559830952,3,4,1,0
5,0,0,2.7416266421890945,-0.6154915796172451,1.6354060005934978,0,1.869874470881692,-0.5952272282818631,2,1,0.523315742874663,0.9316033855643254,-0.4911735278257753,1,3,1,0
2,0,0,0.0074513516840184,-0.6154915796172451,-0.678773515728442,0,-0.3201625558062908,-0.5952272282818631,4,1,2.5255909693862573,0.1557070814399298,-0.6544537372115486,3,3,1,0
2,0,0,-0.4668009989848756,1.5932911412551394,0.2211851850634235,0,-0.6486681098094882,2.2083101814404653,2,1,-0.6780493930322936,1.707499689688721,0.9783483566461848,1,3,1,0
1,0,0,-0.9019572777348288,-0.6154915796172451,-0.4216424583593375,1,0.6653541062033014,-0.5952272282818631,3,1,1.7246808787816197,-1.3960855268088614,-0.6544537372115486,4,4,1,0
2,1,0,-0.4209056102104666,-0.6154915796172451,-0.4216424583593375,0,0.6653541062033014,-0.5952272282818631,4,0,0.523315742874663,0.1557070814399298,-0.3278933184400019,3,3,0,0
2,1,1,-0.4283423630211347,-0.063295899399149,-0.8073390444129942,0,-1.3056792178158831,-0.3148734873096303,2,0,-0.6780493930322936,0.1557070814399298,-0.3278933184400019,4,3,0,0
2,1,0,-0.4364165517870029,1.8693889813641875,0.4783162424325279,0,0.0083429981969065,0.8065414765793012,5,1,0.1228606975723441,-0.6201892226844657,0.9783483566461848,3,3,2,0
1,0,0,-0.9104564238041636,-0.6154915796172451,-0.9359045730975464,0,-0.6486681098094882,-0.5952272282818631,2,1,-0.6780493930322936,0.1557070814399298,-0.4911735278257753,1,3,1,0
5,1,0,2.697218603976819,1.041095461037043,1.2497094145398413,1,0.2273467008657048,0.5261877356070683,1,0,-0.6780493930322936,0.1557070814399298,2.284590031732371,3,3,1,0
4,0,0,1.4255338733525666,0.7649976209279952,3.1781923448081244,1,2.08887817355049,0.8065414765793012,3,1,2.5255909693862573,-2.171981830933257,-0.0013328996684553,1,3,3,0
2,0,1,0.0157380191016201,-0.063295899399149,-0.678773515728442,0,-0.7581699611438873,-0.0345197463373974,3,0,-1.0785044383346123,2.4833959938131165,-0.3278933184400019,3,3,0,0
3,0,0,0.4013867719976967,0.7649976209279952,-0.1645114009902331,0,0.4463504035345031,0.8065414765793012,3,1,-0.6780493930322936,-0.6201892226844657,0.4885077284888646,1,3,1,0
2,0,0,-0.413256378748065,-1.1676872598353414,-0.1645114009902331,0,-0.9771736638126856,1.086895217551534,2,0,-0.6780493930322936,-0.6201892226844657,0.4885077284888646,1,3,1,0
1,0,0,-0.5252326282115539,-0.6154915796172451,-0.678773515728442,0,-1.3056792178158831,-0.5952272282818631,3,1,0.9237707881769818,1.707499689688721,-0.8177339465973219,1,3,1,1
3,1,0,0.3115083023144788,-0.063295899399149,2.1496681153317065,0,1.6508707682128936,-0.0345197463373974,3,1,-0.2775943477299747,0.9316033855643254,-0.3278933184400019,3,3,0,0
1,0,0,-0.817815731648412,-0.6154915796172451,-0.4216424583593375,0,0.8843578088720997,-0.5952272282818631,2,1,0.1228606975723441,0.1557070814399298,-0.8177339465973219,4,4,2,0
4,0,0,2.135850006097241,-0.6154915796172451,2.535364701385363,0,1.6508707682128936,-0.0345197463373974,2,1,-0.2775943477299747,-0.6201892226844657,-0.3278933184400019,4,3,0,0
2,0,0,-0.4136813360515318,-0.063295899399149,0.9925783571707368,1,0.5558522548689022,-0.5952272282818631,2,0,-0.2775943477299747,0.1557070814399298,-0.3278933184400019,3,3,1,0
2,0,1,-0.0875266056408003,-0.063295899399149,-0.0359458723056809,0,-0.7581699611438873,-0.5952272282818631,3,0,-0.2775943477299747,-0.6201892226844657,-0.3278933184400019,4,4,0,0
5,0,0,2.7756232264664344,1.041095461037043,2.7924957587544674,0,2.526885578888087,1.6476026994959998,3,1,0.9237707881769818,1.707499689688721,3.5908317068185576,1,3,0,0
2,0,0,-0.3597117585112544,0.7649976209279952,0.9925783571707368,0,0.9938596602064989,1.086895217551534,3,0,-0.2775943477299747,1.707499689688721,0.4885077284888646,3,3,1,0
2,0,0,-0.4206931315587331,0.212801940709899,-0.5502079870438897,1,0.5558522548689022,-0.0345197463373974,4,1,-1.0785044383346123,0.9316033855643254,-0.1646131090542286,4,3,3,0
1,1,1,-0.7013774304985222,-0.339393739508197,-0.678773515728442,0,-1.4151810691502822,-0.0345197463373974,1,0,-0.6780493930322936,0.9316033855643254,-0.3278933184400019,2,3,0,1
1,0,0,-0.8821967631236248,-0.6154915796172451,-1.0644701017820986,1,-0.3201625558062908,-1.1559347102263289,2,0,-1.0785044383346123,0.1557070814399298,-0.8177339465973219,3,3,1,1
1,1,0,-1.0200954080985856,-1.1676872598353414,-1.3216011591512031,1,0.1178448495313057,-1.1559347102263289,2,1,-0.6780493930322936,0.1557070814399298,-0.9810141559830952,4,4,1,0
5,0,0,2.451593282573037,2.97378034180038,1.2497094145398413,0,0.3368485522001039,2.2083101814404653,4,1,-1.0785044383346123,-0.6201892226844657,2.1213098223465976,3,3,0,0
1,0,0,-0.7685206844462689,-0.6154915796172451,-1.0644701017820986,0,-1.196177366481484,-0.5952272282818631,3,0,-0.6780493930322936,0.1557070814399298,-0.6544537372115486,4,4,2,0
1,0,0,-0.936166340663902,-0.339393739508197,-0.2930769296747854,0,-0.7581699611438873,-0.0345197463373974,3,1,0.523315742874663,0.1557070814399298,-0.3278933184400019,4,3,1,0
3,0,0,1.154198635089046,-0.6154915796172451,-0.1645114009902331,0,-0.8676718124782865,0.8065414765793012,4,1,-0.6780493930322936,-0.6201892226844657,0.4885077284888646,3,3,0,0
1,0,0,-0.8407634260356166,-0.6154915796172451,-0.678773515728442,0,-0.8676718124782865,-0.8755809692540959,5,1,0.9237707881769818,-0.6201892226844657,-0.8177339465973219,2,3,0,1
1,0,1,-0.8369388103044157,-1.1676872598353414,-1.3216011591512031,0,-1.9626903258222776,-1.1559347102263289,2,0,-0.6780493930322936,0.1557070814399298,-0.9810141559830952,4,3,0,1
3,0,0,0.4056363450323642,1.041095461037043,-0.1645114009902331,0,-0.7581699611438873,1.086895217551534,4,1,-1.0785044383346123,0.1557070814399298,0.3252275191030913,1,3,0,0
4,0,0,1.618039531823005,-1.1676872598353414,2.6639302300699157,0,2.198380024884889,-1.1559347102263289,3,0,0.1228606975723441,0.1557070814399298,-0.9810141559830952,4,3,1,0
4,0,0,2.2401770240983283,1.5932911412551394,2.1496681153317065,0,1.4318670655440953,0.8065414765793012,4,1,-1.0785044383346123,-0.6201892226844657,3.264271288047011,3,3,1,0
1,0,1,-0.8369388103044157,0.7649976209279952,0.0926196563788712,0,-0.7581699611438873,0.8065414765793012,3,0,-1.0785044383346123,-0.6201892226844657,0.651787937874638,4,3,0,0
3,0,0,0.7995717653460424,2.421584661582284,1.3782749432243937,1,2.526885578888087,1.9279564404682328,3,1,0.523315742874663,1.707499689688721,1.794749403575051,1,3,0,0
2,0,0,-0.3044673090605768,-1.1676872598353414,1.121143885855289,0,1.103361511540898,-0.0345197463373974,2,0,0.9237707881769818,-0.6201892226844657,-0.3278933184400019,4,3,3,0
4,0,0,2.413347125261029,-0.6154915796172451,1.8925370579626024,0,0.9938596602064989,-0.8755809692540959,3,1,1.324225833479301,-0.6201892226844657,-0.6544537372115486,3,3,0,0
1,0,1,-0.4829493765166122,-0.063295899399149,-0.678773515728442,0,-0.2106607044718917,-0.3148734873096303,3,0,-1.0785044383346123,-0.6201892226844657,-0.3278933184400019,3,3,0,0
2,0,1,-0.5785647697966312,-1.1676872598353414,0.9925783571707368,0,1.869874470881692,-1.1559347102263289,4,0,1.7246808787816197,0.1557070814399298,-0.9810141559830952,3,3,0,0
1,0,0,-0.7935931653508072,-0.339393739508197,0.3497507137479757,0,-0.3201625558062908,0.8065414765793012,4,0,0.1228606975723441,0.1557070814399298,-0.0013328996684553,3,3,1,0
3,1,0,0.5456597765246587,-0.6154915796172451,0.4783162424325279,0,0.9938596602064989,-0.5952272282818631,3,1,-0.2775943477299747,0.1557070814399298,-0.6544537372115486,4,3,1,0
3,0,0,0.8807386103081919,1.041095461037043,0.2211851850634235,0,-0.6486681098094882,1.086895217551534,1,0,-0.6780493930322936,2.4833959938131165,0.9783483566461848,2,4,1,0
3,1,0,1.51010037674245,0.4888997808189471,0.4783162424325279,0,-0.42966440714069,0.8065414765793012,1,1,1.7246808787816197,-0.6201892226844657,-0.0013328996684553,3,3,0,1
1,0,0,-0.6576068282414469,-0.339393739508197,-0.4216424583593375,0,-0.42966440714069,-0.3148734873096303,1,0,1.7246808787816197,-0.6201892226844657,-0.4911735278257753,4,3,3,1
1,0,1,-0.7479102552281315,-0.6154915796172451,-0.9359045730975464,0,-0.7581699611438873,-0.5952272282818631,1,0,-1.0785044383346123,0.1557070814399298,-0.6544537372115486,2,3,0,0
3,1,0,0.2399029966803313,0.7649976209279952,-0.1645114009902331,0,-0.2106607044718917,-1.1559347102263289,3,1,0.523315742874663,-0.6201892226844657,0.161947309717318,3,3,0,0
3,0,0,0.7056562012798904,-1.1676872598353414,0.0926196563788712,1,-0.6486681098094882,-1.1559347102263289,3,1,0.1228606975723441,-0.6201892226844657,-0.9810141559830952,3,3,0,1
3,1,0,0.7324285113982957,-0.6154915796172451,-0.0359458723056809,1,-0.3201625558062908,-0.5952272282818631,3,0,2.5255909693862573,-0.6201892226844657,-0.6544537372115486,1,3,3,1
1,0,0,-0.9370162552708357,-0.6154915796172451,-0.4216424583593375,1,0.5558522548689022,-1.1559347102263289,2,1,0.523315742874663,0.9316033855643254,-0.8177339465973219,3,3,1,0
3,0,1,0.738802870950297,-0.339393739508197,-0.1645114009902331,0,-0.1011588531374925,0.8065414765793012,4,0,-0.6780493930322936,0.1557070814399298,0.4885077284888646,4,3,0,0
1,0,1,-0.5543422034990264,-0.6154915796172451,-0.9359045730975464,1,-1.6341847718190805,-0.5952272282818631,1,0,0.9237707881769818,0.1557070814399298,-0.8177339465973219,3,3,0,1
2,0,0,-0.5209830551768864,0.7649976209279952,0.3497507137479757,0,1.2128633628752972,0.8065414765793012,5,1,-0.2775943477299747,-0.6201892226844657,0.3252275191030913,4,3,1,0
4,0,1,2.195344028582586,1.3171933011460917,3.3067578734926766,0,1.979376322216091,0.8065414765793012,5,0,0.1228606975723441,-0.6201892226844657,0.4885077284888646,2,4,0,0
2,0,1,-0.0579920730498611,-0.339393739508197,0.6068817711170802,0,0.4463504035345031,1.6476026994959998,2,0,1.7246808787816197,0.1557070814399298,1.141628566031958,4,3,0,0
2,0,0,-0.3794722731224583,1.3171933011460917,0.4783162424325279,0,-0.2106607044718917,1.3672489585237668,3,1,2.5255909693862573,-0.6201892226844657,0.651787937874638,3,3,0,0
4,0,1,1.430845839645901,0.4888997808189471,1.3782749432243937,0,0.3368485522001039,2.488663922412698,3,0,1.7246808787816197,0.1557070814399298,2.1213098223465976,3,3,0,0
1,0,0,-0.5838767360899656,-0.339393739508197,-0.4216424583593375,1,0.2273467008657048,0.8065414765793012,1,1,-0.6780493930322936,0.1557070814399298,0.161947309717318,3,3,1,0
2,1,1,0.016800412360287,0.212801940709899,-0.1645114009902331,0,-0.6486681098094882,0.2458339946348354,1,0,0.523315742874663,-0.6201892226844657,-0.1646131090542286,4,3,0,0
3,1,0,0.1918828213885884,1.3171933011460917,-0.1645114009902331,0,0.5558522548689022,1.086895217551534,3,1,-0.6780493930322936,1.707499689688721,0.4885077284888646,1,4,1,0
2,0,0,-0.3607741517699213,0.7649976209279952,-0.2930769296747854,0,0.8843578088720997,0.8065414765793012,3,1,-1.0785044383346123,0.1557070814399298,0.161947309717318,2,3,1,0
1,1,0,-0.7993300889476084,0.7649976209279952,-0.4216424583593375,1,-1.196177366481484,-1.1559347102263289,4,0,-1.0785044383346123,-0.6201892226844657,-0.0013328996684553,3,3,1,1
2,0,0,-0.4761500596611442,-0.6154915796172451,-0.4216424583593375,0,-0.8676718124782865,-0.5952272282818631,3,0,0.523315742874663,-0.6201892226844657,-0.6544537372115486,4,3,2,0
4,0,0,2.0570204263041587,-0.8915894197262932,-0.1645114009902331,0,-0.42966440714069,0.2458339946348354,5,0,0.523315742874663,-0.6201892226844657,-0.1646131090542286,3,3,1,0
3,0,0,1.0738817047338305,-0.063295899399149,-0.1645114009902331,0,-0.6486681098094882,-0.8755809692540959,3,0,2.5255909693862573,0.1557070814399298,-0.3278933184400019,4,4,1,0
1,1,1,-0.9826991653935114,-1.1676872598353414,-1.4501666878357553,1,-2.072192177156677,-1.1559347102263289,3,0,-0.6780493930322936,0.1557070814399298,-1.1442943653688686,2,3,0,1
